model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb18,0.9227,0.873,0.9724,55,7,247,8,0.9344,0.0215,0.083409,78
