model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb13,0.8977,0.8636,0.9318,76,24,328,12,0.8678,0.0276,0.173496,91
