model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb09,0.9478,0.9091,0.9864,50,3,218,5,0.9581,0.0188,0.127867,104
