model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb21,0.8989,0.8095,0.9882,17,1,84,4,0.9029,0.0545,0.071927,387
