model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb07,0.9519,0.9077,0.9962,59,1,259,6,0.9678,0.0221,0.04086,41
