model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb06,0.7414,0.5484,0.9344,17,8,114,14,0.8707,0.0536,0.097745,201
