model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb03,0.9735,0.9625,0.9845,77,5,317,3,0.9775,0.0067,0.045872,30
