model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb20,0.8961,0.8136,0.9787,48,5,230,11,0.9202,0.0276,0.215428,102
