model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb12,0.7581,0.5797,0.9364,171,75,1105,124,0.7842,0.0195,0.325234,42
