model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb15,0.9293,0.8769,0.9818,349,29,1565,49,0.9246,0.006,0.11941,271
