model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb05,0.933,0.875,0.991,98,4,442,14,0.9432,0.0151,0.106677,78
