model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb03,0.9735,0.975,0.972,78,9,313,2,0.9693,0.0155,0.065487,70
