model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb14,0.9227,0.8824,0.963,30,5,130,4,0.9037,0.033,0.074083,36
