model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb02,0.9156,0.8529,0.9783,29,3,135,5,0.9799,0.0148,0.029292,202
