model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb10,0.9383,0.9101,0.9665,81,12,346,8,0.9243,0.0211,0.103846,174
