model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb11,0.979,0.9689,0.9891,156,7,638,5,0.981,0.0081,0.042035,83
