model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb19,0.9043,0.8298,0.9788,39,4,185,8,0.9239,0.0225,0.15443,148
