model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb11,0.9829,0.9752,0.9907,157,6,639,4,0.9781,0.0092,0.024855,24
