model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb16,0.7584,0.5714,0.9455,8,3,52,6,0.9159,0.0293,0.051717,86
