model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
SPDNet_v2,chb01,0.9205,0.8636,0.9774,76,8,346,12,0.9559,0.0136,0.048137,145
