model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
EpiDeNet_CNN,chb04,0.9572,0.9211,0.9934,70,2,300,6,0.9669,0.013,0.052906,32
